101,17,1,0
100,24,1,0
110,88,21,10
93,115,41,5
79,60,15,4
96,79,33,7
105,26,7,0
94,4,0,0
108,106,47,4
109,153,83,32
103,14,1,0
102,107,34,5
106,113,31,10
105,109,21,5
108,49,11,2
110,77,17,2
91,51,22,3
99,40,6,0
98,243,300,184
87,34,1,1
109,88,62,10
76,26,0,0
105,31,12,3
106,31,6,0
100,19,4,0
112,69,14,0
106,35,5,0
103,58,18,2
92,54,16,2
97,32,8,2
110,120,41,3
89,141,94,14
95,12,0,0
101,13,0,0
105,164,79,18
95,25,0,0
94,7,1,0
121,151,56,13
114,3,0,0
94,29,0,0
71,107,11,0
116,11,0,0
115,45,2,2
104,161,90,34
110,150,95,50
74,165,61,10
109,293,326,174
103,42,14,2
96,210,144,45
102,423,858,796
97,15,0,0
113,15,0,0
115,127,58,10
111,39,10,1
94,162,70,21
113,248,216,67
103,67,19,0
106,8,0,0
98,277,215,74
97,23,2,0
93,95,43,6
94,148,83,14
98,22,6,0
91,20,0,0
102,7,0,0
92,90,37,3
99,47,4,0
96,51,9,2
85,366,498,369
125,46,18,3
87,26,4,0
109,42,5,0
85,57,16,3
89,91,19,4
96,240,225,101
109,101,41,4
98,71,14,0
105,225,193,74
98,26,2,0
113,71,37,1
99,21,0,0
93,12,0,0
113,21,1,0
78,82,17,1
86,67,10,0
100,268,257,141
82,31,7,0
102,47,11,3
89,25,3,0
128,29,3,0
110,134,82,20
111,85,32,5
108,12,2,0
96,333,430,266
106,65,3,0
116,21,1,0
98,116,63,32
105,158,101,43
96,384,559,345
99,36,4,0
85,222,244,148
94,147,94,33
100,34,1,0
91,20,3,0
96,107,39,9
126,182,84,51
96,235,245,117
90,20,6,0
114,277,285,151
84,54,12,0
97,46,5,0
91,7,0,0
93,30,3,0
100,54,22,1
106,53,4,0
104,75,28,8
101,213,145,53
102,19,3,0
95,23,4,0
87,23,0,0
90,373,812,682
107,41,12,0
105,8,0,0
92,100,28,6
115,59,11,0
133,166,98,24
98,5,0,0
101,46,13,0
104,35,10,0
97,79,46,3
109,19,1,0
110,189,124,37
100,98,80,20
136,8,0,0
128,47,9,0
101,97,44,8
98,112,41,8
85,41,1,0
85,46,3,3
95,22,9,0
99,131,72,19
83,97,32,6
102,116,59,30
105,41,1,0
95,134,36,16
118,165,112,30
114,24,2,0
99,6,0,0
87,57,21,1
73,130,46,8
115,16,5,0
97,183,83,33
90,66,14,0
101,26,5,0
90,171,91,29
104,56,10,1
113,74,19,1
100,8,0,0
105,343,530,378
101,90,27,4
92,65,22,2
99,134,79,28
114,127,28,8
86,71,10,2
83,85,40,1
89,2,0,0
104,58,13,0
70,8,0,0
107,174,113,39
104,107,48,10
86,160,95,23
107,82,58,4
95,22,0,0
88,129,44,11
93,24,1,0
89,60,10,1
75,133,55,12
102,408,774,688
86,7,0,0
89,40,8,1
106,23,6,0
105,56,16,2
116,7,1,0
102,35,7,0
131,72,25,6
99,9,2,0
98,18,1,0
118,105,49,10
97,28,5,0
102,43,16,0
102,43,6,1
108,44,9,0
97,193,108,54
113,53,6,1
109,64,8,0
109,27,1,0
113,47,5,0
84,91,62,16
85,27,0,0
80,549,1050,1084
134,38,2,0
99,100,56,10
101,79,9,7
107,74,18,0
115,62,16,3
105,24,2,0
129,9,1,0
106,40,3,1
96,105,43,8
109,26,1,0
100,73,17,3
104,45,7,1
85,129,76,22
96,69,23,5
109,55,13,3
88,293,298,283
96,249,203,105
94,216,150,57
102,14,0,0
103,146,80,12
94,36,6,0
103,28,0,0
92,126,47,13
107,55,4,5
113,203,128,72
90,100,42,5
96,126,77,9
94,450,921,787
103,32,3,0
90,26,5,0
97,39,3,2
89,44,10,1
109,17,3,0
93,250,330,165
98,20,1,0
82,55,6,0
92,97,31,1
87,46,5,0
92,33,19,1
93,129,51,14
108,22,0,2
97,48,9,2
101,35,9,1
92,8,0,0
121,14,0,0
100,121,76,24
99,1,0,0
73,320,295,154
114,884,2557,4157
106,165,105,23
95,322,470,320
111,12,1,0
98,106,68,9
95,17,2,0
96,163,136,49
103,142,76,20
102,19,9,0
107,70,6,6
97,50,5,1
117,35,3,0
104,76,33,4
88,1,0,0
109,51,8,0
95,345,557,433
108,7,2,0
116,138,62,33
84,8,0,0
105,15,0,0
93,13,0,0
93,104,25,3
99,59,23,5
91,80,27,3
101,21,3,0
90,5,0,0
97,1,0,0
91,18,0,0
95,100,24,4
95,16,6,0
96,78,23,3
92,423,850,831
104,787,2152,3268
119,56,14,0
114,37,6,0
89,215,172,48
129,6,0,0
106,65,21,2
103,5,0,0
106,291,359,232
91,20,3,0
118,196,106,52
108,18,2,0
105,72,7,0
75,39,5,0
108,38,3,0
86,20,2,0
101,31,4,1
95,167,89,29
85,152,137,39
101,90,15,5
114,46,6,0
113,35,3,1
101,22,0,0
111,28,1,0
110,29,3,0
101,16,0,0
95,99,19,11
95,94,36,12
95,50,26,2
85,59,20,1
77,121,49,13
105,38,8,2
95,40,6,1
114,166,133,48
84,136,58,20
93,66,15,5
109,45,8,2
105,28,0,0
97,286,300,205
103,167,140,59
89,233,190,91
101,18,4,1
111,1,0,0
106,66,10,0
102,16,1,0
95,189,84,17
96,142,56,6
100,69,8,3
116,48,9,0
104,29,0,0
97,197,179,88
92,125,80,12
109,6,0,0
79,48,2,0
98,81,34,6
100,153,64,10
91,67,11,2
102,10,0,0
129,45,11,0
105,139,128,44
103,9,1,0
104,41,1,0
73,18,5,0
90,42,3,0
102,2,0,0
96,25,6,0
108,28,1,0
125,0,0,0
95,79,12,2
95,467,754,609
90,72,20,4
99,104,38,10
121,458,702,488
110,299,322,201
87,51,11,2
120,184,111,45
77,12,1,0
108,6,0,0
111,109,50,9
94,23,1,0
81,103,36,0
101,17,0,0
79,31,7,0
97,98,45,10
98,8,0,0
87,73,26,2
88,78,21,3
102,28,7,0
112,123,72,17
111,124,41,4
94,3,1,0
126,39,9,0
86,88,24,8
102,59,8,0
105,1,0,0
106,197,161,58
108,104,57,19
95,40,3,0
111,15,1,0
90,30,4,0
102,19,5,0
96,18,0,0
88,100,37,4
79,26,10,0
98,44,8,0
81,309,290,158
97,1,0,0
97,72,10,1
110,58,8,0
93,1023,3720,7448
89,3,0,0
115,27,0,0
103,21,1,0
108,102,31,4
105,10,3,0
99,65,5,1
89,5,0,0
100,7,0,0
85,117,67,25
66,87,32,4
87,42,16,1
98,74,19,0
77,369,531,360
105,16,0,0
111,291,338,167
115,62,14,3
119,69,32,3
99,74,17,1
114,20,3,0
103,13,3,0
116,55,6,0
93,379,610,459
94,300,365,241
93,25,6,0
81,54,14,2
98,140,58,18
95,17,3,0
87,142,64,12
112,509,769,629
128,5,0,0
83,86,27,0
98,194,156,57
90,127,50,14
117,26,2,0
79,15,5,0
127,98,49,14
91,172,128,60
79,19,1,0
73,126,56,15
95,162,154,60
126,68,16,4
109,50,13,1
90,145,129,26
103,1,1,0
85,153,83,24
90,112,49,12
115,140,44,21
108,155,83,41
101,19,3,0
93,53,15,0
108,141,63,21
125,150,67,7
92,103,56,14
81,38,5,0
93,366,506,346
116,87,47,4
97,5,0,0
99,17,6,0
95,166,106,13
107,38,5,3
113,19,1,0
100,58,15,2
94,261,346,227
110,69,25,4
116,748,2319,3559
109,61,15,2
91,45,8,0
97,98,26,6
91,235,221,92
89,307,277,130
88,517,1264,1521
107,3,0,0
111,21,2,0
89,223,229,145
84,132,63,12
101,75,21,11
128,229,327,143
85,2,0,0
102,3,0,0
77,57,14,2
89,46,14,10
100,5,0,0
97,727,1715,2240
73,29,1,0
104,51,7,1
83,33,3,0
96,7,0,0
100,38,10,0
100,97,12,1
115,66,17,5
102,51,3,3
112,70,13,1
97,59,7,0
92,138,73,23
94,62,12,2
120,724,2367,3410
97,103,69,13
109,25,1,0
98,47,5,0
109,0,0,0
94,130,42,8
111,416,405,229
107,31,7,0
80,19,3,0
112,23,0,0
88,10,0,0
101,182,171,48
102,38,11,1
102,92,33,9
109,368,393,272
115,19,3,0
103,44,8,0
101,113,53,13
99,49,8,0
102,84,15,2
99,13,0,0
90,27,8,0
98,48,3,1
91,3,0,0
103,122,50,4
85,133,60,15
90,30,1,0
99,40,7,1
93,8,0,0
112,21,2,0
100,10,0,0
82,262,242,125
96,31,4,0
101,132,75,18
98,13,0,0
101,23,0,0
94,34,6,3
96,301,251,143
115,14,0,0
92,8,0,0
94,34,5,1
110,2,0,0
109,66,9,3
99,1,0,0
117,86,17,1
107,39,8,0
95,56,14,3
95,37,3,0
97,146,98,22
96,47,4,0
118,24,3,0
105,28,2,0
124,62,32,11
86,101,43,15
105,144,56,19
92,18,4,0
83,35,1,0
81,5,0,0
77,111,33,5
110,192,119,58
100,228,154,47
138,123,60,12
82,14,1,0
117,461,531,375
81,32,2,0
109,170,117,35
93,56,20,4
108,112,60,21
129,16,0,0
101,106,35,6
96,146,101,31
83,547,1253,1299
124,222,162,73
125,99,36,6
114,38,1,0
102,32,4,2
80,108,35,6
113,35,7,2
85,324,392,258
85,164,78,12
108,18,2,0
104,150,86,21
78,114,43,11
98,163,62,25
91,532,892,841
110,4,0,0
108,54,6,0
111,4,0,0
108,7,0,0
106,275,356,249
98,32,13,2
107,22,1,0
97,41,1,0
112,11,1,1
107,20,5,2
117,44,4,1
112,415,674,539
94,19,1,0
110,98,20,14
99,59,17,1
88,22,0,0
109,19,0,0
94,232,185,78
96,29,2,0
99,60,8,0
123,174,135,34
114,108,39,10
108,24,4,0
95,14,0,0
107,24,4,0
99,195,126,37
90,19,1,0
103,73,35,8
111,23,2,0
117,106,80,20
115,70,21,0
98,49,3,0
114,10,0,0
95,11,0,0
136,0,0,0
103,110,49,6
103,6,0,0
79,27,9,1
96,140,71,23
105,617,1843,2629
94,26,5,0
93,258,381,202
80,77,28,12
116,17,2,0
85,706,2106,3032
101,124,59,16
126,7,2,0
96,68,30,9
118,61,21,2
86,76,25,4
112,4,0,0
91,186,81,29
98,26,2,1
94,31,2,0
110,16,2,0
106,47,10,3
99,7,0,0
118,2,0,0
102,32,6,1
83,71,22,1
108,99,41,11
115,15,1,0
96,34,2,0
100,27,6,0
108,234,172,53
82,76,14,6
99,14,0,0
93,20,4,0
77,38,4,0
92,97,51,10
105,157,83,26
100,35,4,1
104,549,1261,1304
90,157,145,55
96,169,99,49
101,35,11,0
74,59,18,3
95,387,580,445
109,45,1,0
113,139,79,13
82,14,2,0
107,28,8,0
93,116,39,8
95,11,0,0
97,41,5,0
106,44,13,0
113,52,11,2
100,68,12,0
88,12,0,0
76,4,0,0
108,2,0,0
104,85,39,7
104,59,9,1
99,70,30,2
105,9,0,0
86,44,3,0
100,46,6,0
105,19,1,0
88,402,630,588
117,31,4,1
92,169,113,35
110,195,211,59
114,221,223,90
98,31,3,0
96,23,3,0
102,33,3,0
91,18,4,0
102,21,0,0
103,20,0,0
108,9,1,0
107,5,0,0
83,167,84,22
89,262,156,53
90,105,87,16
112,106,45,9
83,187,142,47
103,137,66,12
111,20,1,0
114,26,4,0
123,5,0,0
106,249,283,202
110,429,715,654
82,12,0,0
95,138,71,29
117,74,12,0
80,41,8,1
104,193,151,75
127,12,2,0
104,113,103,49
98,9,0,0
95,15,0,0
84,49,4,1
112,150,89,30
111,86,21,6
99,22,1,0
114,21,0,0
103,86,19,3
79,5,0,0
116,51,8,3
118,201,251,123
84,16,0,0
96,278,316,164
105,397,527,407
96,16,0,0
95,30,6,0
105,17,0,0
95,15,1,0
101,110,53,14
97,81,32,3
105,44,1,0
115,10,0,0
106,50,16,1
82,14,2,0
102,17,0,0
87,65,27,2
94,43,7,1
109,138,53,14
91,67,20,1
85,18,0,0
104,150,73,18
93,190,165,49
91,35,23,1
116,40,4,0
115,9,0,0
82,399,546,434
102,28,7,0
80,241,209,94
101,31,0,0
87,93,19,10
106,100,58,24
101,157,83,30
108,379,512,268
105,64,8,2
90,12,0,0
103,32,6,0
105,140,86,27
92,166,95,41
94,18,3,0
102,13,0,0
82,194,168,67
121,260,274,104
112,150,70,25
117,39,5,0
82,322,319,126
92,13,0,0
100,234,234,114
109,99,30,2
109,72,15,0
109,130,33,4
85,189,83,27
96,51,21,7
85,61,17,0
88,10,1,0
92,319,527,316
93,12,0,0
116,101,35,5
100,34,3,0
126,16,0,0
110,26,2,0
112,20,2,1
82,5,0,0
106,36,1,0
96,18,1,0
100,114,42,12
124,67,17,0
87,65,19,5
79,310,362,209
79,169,151,40
99,58,9,8
97,57,6,1
95,70,11,4
110,13,0,0
95,10,0,0
115,195,204,72
83,9,0,0
105,60,3,0
110,140,87,20
86,207,178,58
109,65,6,0
123,284,350,200
107,21,9,0
92,29,4,0
110,9,0,0
103,54,15,8
115,13,1,0
103,207,238,151
96,55,11,0
110,20,1,0
96,8,1,0
99,33,6,0
102,11,0,0
87,74,5,1
95,219,170,71
119,305,352,174
90,24,2,0
97,122,56,11
89,271,350,178
95,381,724,566
101,27,2,0
96,9,0,0
110,104,53,19
94,17,0,0
107,19,0,0
106,98,34,7
116,59,13,1
76,38,7,3
113,67,20,6
90,34,2,0
112,101,60,20
79,62,19,3
107,180,79,18
100,6,0,0
96,28,4,0
118,16,4,0
125,1060,4287,8727
104,31,0,1
79,134,47,22
82,8,0,0
66,24,1,0
99,13,1,0
82,237,217,97
110,77,22,4
90,57,13,2
96,227,169,46
88,121,60,15
103,37,7,0
117,286,355,222
94,21,2,0
103,194,137,58
124,21,0,0
83,53,20,1
95,112,46,9
101,155,104,40
86,69,5,1
103,39,2,0
98,31,5,1
87,13,0,0
81,29,3,0
106,8,1,0
98,93,23,2
89,71,27,2
115,129,68,9
105,122,53,12
95,139,56,13
113,77,23,5
106,133,62,13
110,58,16,0
105,8,0,0
91,59,7,0
102,338,472,307
80,60,17,2
119,28,7,0
99,46,6,0
89,142,60,18
99,134,29,2
93,154,152,48
80,42,7,0
81,31,6,2
98,26,7,1
103,175,126,47
96,21,3,0
95,17,3,0
95,5,0,0
79,12,0,0
106,137,43,19
103,6,0,0
96,24,0,0
87,127,53,15
65,75,13,2
114,238,190,77
108,3,0,0
94,35,5,2
113,189,140,52
115,162,79,24
98,72,13,0
91,92,27,1
90,53,9,5
95,108,30,7
89,100,32,8
94,139,84,21
110,144,94,29
103,266,164,78
97,529,1059,929
114,215,238,78
104,49,10,3
126,657,1486,1871
92,136,62,23
97,3,0,0
102,8,0,0
110,3,2,0
96,42,4,2
76,157,96,28
112,12,1,0
100,14,0,1
125,21,2,0
98,48,10,1
102,140,80,24
109,135,86,29
115,20,1,0
97,117,43,19
98,177,101,47
108,48,1,0
83,78,20,5
110,108,29,8
103,21,0,0
84,0,0,0
113,22,4,1
100,111,62,13
84,65,32,2
106,15,0,0
120,34,2,0
102,5,0,0
119,69,15,2
102,18,2,0
101,23,1,0
105,32,5,1
89,106,64,7
90,180,181,62
104,20,0,0
101,67,17,1
112,33,3,0
87,35,7,0
99,145,95,36
95,40,4,0
90,20,1,1
107,115,54,12
125,460,742,690
105,7,0,0
102,185,172,52
104,31,0,0
118,44,4,0
92,17,3,0
94,169,70,20
87,43,6,0
88,16,4,0
118,31,3,0
72,4,0,0
102,76,31,3
100,53,16,1
105,149,89,29
84,65,5,0
95,20,0,0
94,162,98,33
99,48,3,1
80,40,3,0
105,93,19,3
102,138,59,16
87,854,2601,4261
111,51,2,0
106,75,56,6
86,396,409,300
113,29,10,0
114,27,3,0
104,61,5,1
107,45,3,0
114,168,104,36
98,84,33,17
116,431,741,666
102,152,80,24
108,17,1,0
84,38,4,1
91,200,124,41
102,15,0,0
101,28,7,0
101,7,0,0
113,41,3,0
92,67,25,0
99,392,485,293
82,85,37,5
98,33,9,0
106,153,93,22
95,221,149,53
122,183,88,28
85,103,57,19
73,64,26,8
94,34,3,0
102,18,8,0
107,336,526,378
98,38,7,0
91,19,3,0
100,6,0,0
123,349,457,357
88,474,895,777
119,461,844,989
104,59,5,1
104,52,16,0
67,450,604,406
86,29,4,0
108,79,14,0
83,20,0,0
97,35,5,0
90,5,0,0
91,8,0,0
97,200,180,79
86,128,51,15
109,7,0,0
126,23,4,0
78,110,34,10
108,192,111,52
109,313,430,286
95,3,0,0
84,216,208,76
83,88,32,4
113,51,10,2
82,377,683,620
100,29,7,2
100,29,2,0
77,444,743,676
125,282,389,264
94,29,5,0
96,131,43,13
106,463,630,569
95,64,13,3
95,40,4,1
112,25,0,0
119,29,1,0
108,429,507,426
90,10,0,0
95,25,2,1
101,304,256,152
106,13,0,0
90,88,11,3
92,43,2,1
99,86,32,5
109,228,166,88
92,58,8,0
103,21,0,0
93,34,4,0
85,12,0,0
94,137,71,48
113,13,0,0
115,117,26,10
108,130,62,9
97,48,12,1
84,31,6,0
115,174,143,53
92,20,1,0
103,47,3,0
102,284,306,198
104,16,1,1
105,99,52,15
114,389,739,627
103,13,0,0
90,11,1,0
81,9,0,0
102,30,7,0
93,92,19,8
77,2,0,0
97,64,20,3
116,413,584,475
107,35,0,0
88,810,2465,4011
84,516,1074,1160
92,7,0,0
102,61,3,0
124,99,37,17
93,22,2,0
105,26,2,0
93,211,162,65
91,27,11,3
128,3,0,0
116,179,67,19
88,156,128,32
123,23,1,0
108,398,610,489
101,193,185,96
103,578,1212,1594
77,100,30,6
110,340,454,396
103,56,8,0
96,23,1,0
109,30,6,0
83,25,2,0
83,32,9,0
105,686,1981,3234
99,22,0,0
92,20,0,0
100,34,8,0
84,72,24,7
117,240,185,61
105,35,13,3
88,51,2,2
97,11,0,0
105,34,4,0
109,115,46,10
98,34,0,0
118,75,15,4
116,491,656,508
96,70,12,1
114,150,103,26
96,44,6,0
92,17,0,0
102,278,266,172
88,60,22,0
111,8,0,0
88,30,11,0
110,151,45,13
97,25,4,0
90,19,1,0
111,163,130,64
100,32,5,0
88,20,3,0
109,21,0,0
104,136,55,22
92,41,7,0
92,68,37,3
103,60,3,1
86,6,0,0
86,8,0,0
117,59,6,0
90,208,125,49
100,61,3,0
100,177,83,20
97,24,4,0
116,451,732,797
119,7,1,0
107,0,0,0
119,23,1,0
91,51,6,2
95,162,84,26
92,83,50,4
128,41,5,1
104,15,1,0
125,12,0,0
125,126,102,26
109,75,22,1
95,28,1,0
107,17,0,0
88,232,141,62
96,21,1,0
98,46,2,1
96,215,202,60
98,52,5,0
109,48,10,0
89,8,0,0
102,48,19,3
91,4,0,0
90,17,2,0
118,67,4,1
99,639,1527,1975
96,91,33,8
80,14,2,0
85,140,45,13
117,61,11,1
109,19,1,0
104,292,437,296
82,118,49,6
111,6,0,0
97,241,179,97
94,22,2,0
88,341,572,455
93,97,26,5
121,36,5,0
87,176,143,47
94,169,78,50
87,15,0,0
131,256,173,76
105,19,1,0
92,28,4,2
115,51,10,0
101,47,6,1
83,95,40,8
80,92,34,4
106,9,0,0
105,79,35,5
122,68,22,0
100,278,251,116
85,343,466,310
107,99,43,7
117,76,18,1
102,126,85,31
95,274,332,151
99,25,7,0
91,14,2,0
94,20,0,1
94,22,2,0
101,162,125,51
89,289,466,326
93,155,133,49
94,158,80,20
97,164,106,55
100,277,196,98
99,111,64,14
103,17,0,0
99,33,0,0
93,8,0,0
102,191,144,47
96,16,0,1
91,4,0,0
84,48,14,0
117,152,66,12
115,65,3,4
112,202,146,44
95,182,140,60
123,133,50,33
99,22,1,0
99,363,412,297
88,37,12,0
85,2,0,0
94,12,0,0
113,99,42,8
88,578,948,856
99,48,25,2
93,110,35,9
111,52,3,0
122,19,3,0
110,22,0,0
117,30,3,0
119,347,401,191
94,32,0,0
106,11,0,0
99,51,23,1
100,66,19,3
99,69,18,5
103,90,39,4
109,54,15,0
94,162,108,24
86,20,1,0
127,8,0,0
94,28,10,0
108,15,3,0
113,95,42,19
85,280,331,154
112,252,260,128
92,265,271,147
94,40,4,0
97,18,4,0
111,130,65,11
92,149,141,49
97,143,80,17
96,5,0,0
108,32,3,0
93,13,1,0
86,81,25,1
102,8,1,0
96,363,468,279
78,154,51,18
98,31,0,0
98,11,0,0
81,232,192,88
91,17,0,0
102,25,1,0
104,118,55,14
95,147,96,40
86,381,700,707
100,13,2,0
100,25,1,0
106,22,7,0
84,148,86,20
94,6,0,0
89,111,40,3
85,57,27,4
97,49,2,1
107,92,30,2
89,64,19,2
93,55,7,0
98,132,59,22
89,271,310,180
96,32,16,1
95,37,6,0
103,88,26,8
126,65,11,0
109,10,0,0
93,11,0,0
108,212,141,55
100,67,23,7
90,76,18,1
129,133,63,18
100,77,32,6
111,11,0,0
133,183,130,54
102,25,4,0
107,79,18,4
95,204,160,72
122,37,2,0
89,151,78,11
99,148,66,11
111,36,0,0
128,0,0,0
100,212,270,133
113,60,9,0
95,85,52,7
111,53,19,1
100,151,75,40
121,0,0,0
93,40,4,1
121,23,2,0
96,96,26,3
120,461,727,624
102,507,992,993
91,30,4,0
99,113,25,4
104,35,5,1
102,100,34,6
103,75,21,2
100,184,138,49
98,43,11,1
107,39,4,1
77,302,330,209
127,78,27,3
93,155,156,36
91,24,4,0
114,31,1,0
81,93,58,11
122,38,1,0
81,131,32,9
121,32,1,0
98,45,12,0
107,41,1,0
99,12,3,0
116,69,12,0
94,216,192,87
112,75,11,1
118,22,0,0
94,12,0,0
107,83,37,4
100,44,6,2
97,131,56,11
130,21,1,0
91,6,0,0
93,515,1084,1131
102,1,0,0
106,107,29,11
85,71,17,1
105,190,159,40
102,184,138,41
97,171,146,41
82,12,0,0
89,30,1,0
109,70,45,13
104,395,502,386
120,98,33,7
91,241,200,84
123,49,6,1
96,42,6,0
100,245,198,83
90,394,615,496
119,36,0,1
82,14,0,0
89,190,112,43
118,31,5,4
107,26,0,0
96,207,191,65
98,36,7,0
104,67,33,1
80,113,51,13
120,25,4,0
91,193,184,115
94,13,0,0
83,33,0,0
97,105,43,10
88,12,0,0
84,102,35,6
81,21,0,0
97,142,59,17
95,3,0,0
104,22,1,0
92,81,21,1
102,84,30,0
88,30,4,0
84,16,0,0
101,145,124,22
97,257,296,146
81,87,27,13
97,12,0,0
102,151,68,24
81,90,33,4
88,35,1,0
91,123,35,18
98,131,44,11
102,87,21,0
89,109,48,14
106,36,5,0
79,251,303,175
120,146,66,15
111,36,5,2
77,248,250,117
104,213,138,54
110,46,13,0
99,9,2,0
87,23,7,0
104,338,492,380
89,19,0,0
105,92,32,2
127,17,0,0
92,95,27,10
82,112,38,7
85,78,46,15
102,51,8,2
93,59,31,3
98,198,173,60
120,224,227,104
104,22,2,0
92,359,525,417
104,77,38,8
93,13,2,0
99,104,29,5
85,57,18,2
84,122,63,19
94,169,81,26
87,216,171,94
106,156,81,50
116,435,858,542
97,85,24,1
114,166,102,27
100,48,4,0
120,358,560,440
112,132,71,17
95,16,1,0
73,134,61,15
102,102,51,5
109,93,11,0
65,6,0,0
85,46,9,2
111,81,27,6
90,82,43,2
115,51,7,0
113,64,16,0
94,42,10,4
90,2,0,0
118,3,1,0
110,463,848,732
103,70,13,3
115,6,0,0
93,22,1,0
108,102,43,6
91,88,21,2
98,14,0,0
109,113,31,3
88,5,0,0
97,562,1056,1031
107,143,117,19
96,82,34,4
67,86,40,6
118,19,0,0
84,12,0,0
92,14,0,0
98,97,38,3
107,19,0,0
100,39,3,1
95,60,10,0
85,20,2,0
88,68,15,10
90,87,78,24
96,133,69,16
94,4,0,0
94,240,202,94
91,59,19,4
93,81,17,4
104,55,14,1
102,22,0,1
93,16,0,0
121,5,2,0
82,247,253,96
105,19,0,0
102,27,6,3
113,153,97,27
114,92,32,14
109,23,2,0
81,34,5,3
123,19,1,0
106,94,46,15
94,63,16,0
102,262,221,108
92,14,3,0
98,53,40,5
100,36,9,0
102,231,205,93
91,10,1,0
109,52,9,0
98,8,0,0
77,9,0,0
106,159,92,40
72,71,13,4
114,24,0,0
104,180,109,36
110,125,100,25
91,48,4,0
90,65,17,3
120,117,45,6
74,192,124,62
100,35,3,1
92,53,15,1
112,5,0,0
106,135,58,19
73,266,369,231
80,64,22,2
113,15,1,0
115,32,2,0
101,29,3,0
90,66,19,0
96,14,0,0
86,9,0,0
97,140,93,31
100,95,27,4
95,114,48,11
101,129,60,11
98,2,0,0
88,176,108,55
94,81,16,5
87,116,31,6
108,2,1,0
103,41,8,0
89,37,2,0
91,26,1,1
93,3,0,0
100,45,9,0
100,44,10,2
108,170,126,45
110,16,0,0
90,146,52,8
91,71,18,2
81,84,25,6
110,54,8,1
100,262,278,146
103,107,29,10
129,28,1,0
108,67,20,1
86,18,0,0
108,90,20,3
117,692,2390,3344
93,126,32,5
102,257,270,191
108,46,5,0
93,251,258,165
88,49,11,0
103,26,4,0
118,199,217,110
125,28,5,0
92,213,265,159
108,18,2,0
86,6,2,0
94,46,11,1
105,19,0,0
100,122,85,11
113,269,257,118
105,48,7,0
99,5,0,0
81,2,0,0
90,40,22,1
107,110,59,18
102,36,11,0
120,47,5,0
122,50,26,0
106,24,5,0
96,50,6,2
104,55,6,2
98,12,0,0
100,76,24,2
124,2,0,0
96,153,73,11
111,3,0,0
107,154,106,52
89,9,1,0
99,172,117,40
92,21,2,0
98,28,8,1
94,64,9,0
86,44,15,1
78,18,2,0
98,20,1,0
102,267,215,99
98,17,0,0
97,32,6,1
86,4,0,0
100,49,13,1
113,119,93,21
99,50,16,3
126,578,1153,1182
103,179,108,34
103,15,1,0
101,112,52,6
99,30,2,0
105,50,19,1
101,52,9,5
107,73,20,1
109,171,120,51
108,28,6,0
105,732,1735,2391
100,83,44,7
103,135,88,29
88,87,40,5
118,63,25,3
97,116,30,16
118,76,18,4
119,174,137,39
98,39,8,0
113,5,0,0
92,25,2,0
112,77,17,0
94,9,2,0
93,42,2,0
102,196,201,50
112,20,2,0
80,168,136,43
97,305,346,182
106,89,11,1
101,70,16,1
127,229,198,56
88,330,430,264
101,96,36,9
119,37,6,1
101,53,9,5
87,45,12,2
108,187,116,66
110,80,12,9
110,607,1527,2039
95,190,175,69
99,192,153,68
97,45,1,0
89,161,115,79
117,21,0,0
111,186,99,15
94,97,48,8
90,10,0,0
100,67,22,1
96,142,99,30
89,65,11,1
92,5,0,0
90,53,6,1
114,9,0,0
116,66,22,3
77,5,0,0
114,26,4,0
123,66,22,4
109,114,46,12
82,99,15,12
115,309,277,126
118,323,368,218
111,5,0,0
104,46,3,1
116,14,0,0
134,49,5,0
95,20,0,0
99,121,50,14
86,21,1,0
95,9,0,0
109,49,8,4
117,66,5,1
85,58,1,0
105,15,0,0
119,303,336,214
87,279,343,202
125,13,1,0
90,21,1,0
103,27,3,0
97,519,1152,1219
99,74,29,5
92,90,24,4
108,28,2,0
104,11,4,0
97,12,0,0
74,167,88,26
96,35,11,1
109,9,0,0
76,13,0,0
101,354,451,314
104,0,0,0
76,24,2,0
84,61,8,2
109,30,2,0
104,12,3,0
101,9,0,0
99,23,4,0
93,95,17,3
116,8,1,0
100,140,83,14
106,195,183,96
108,9,0,0
116,96,35,13
114,8,0,0
83,99,50,11
108,32,6,1
97,32,5,0
106,21,0,0
102,0,0,0
89,60,12,5
100,12,0,0
93,238,217,100
128,202,181,83
91,81,19,0
97,867,3257,5652
77,25,1,0
79,5,0,0
120,52,4,0
109,68,28,1
110,176,112,55
97,24,10,0
114,51,12,1
108,453,560,438
119,50,5,0
109,158,97,30
104,42,6,0
92,692,1677,2516
94,207,211,122
101,6,0,0
104,37,6,0
91,108,54,9
104,10,0,0
91,103,46,6
97,11,0,0
85,93,22,10
102,240,163,77
93,14,3,0
112,367,372,177
105,195,179,63
100,0,0,0
107,34,12,1
89,99,37,7
79,2,0,0
112,139,75,15
96,24,0,0
98,4,0,0
102,17,1,0
104,2,0,0
98,388,436,371
105,39,5,0
103,17,1,0
102,23,3,0
106,5,0,0
81,94,64,8
103,248,200,63
117,122,35,8
94,204,206,116
94,2,0,0
106,23,6,1
125,108,48,11
90,111,49,15
94,35,1,2
87,10,0,0
99,21,4,1
102,149,90,35
86,19,0,0
